allegation,申し立て
allege,主張する
alleged,申し立てられた
allegedly,申し立てによると
allegiance,忠誠
allegorical,寓話の
allegory,寓意
allele,アレル
allelic,対立遺伝子の
Allen,アレン
allergen,アレルゲン
allergic,アレルギーの
allergy,アレルギー
alleviate,軽減する
alleviation,緩和
alley,路地
alleyway,路地
Allgemeine,アルゲマイネ
alliance,提携
allied,連合国の
allies,同盟国
alligator,ワニ
alliteration,頭韻
allmusic,オールミュージック
allocate,割り当てる
allocation,割り当て
allograft,同種移植片
allopatric,allopatric
allosteric,アロステリックな
allot,充てる
allotment,割当
allotted,割り当てられた
allover,いたるところ
allow,許可する
allowable,許容可能な
allowance,手当
allowed,許可された
alloy,合金
allude,ほのめかす
allure,アリュール
alluring,魅力的な
allusion,ほのめかし
allusive,ほのめかした
alluvial,沖積層の
ally,味方
Allyson,アリソン
almanac,アルマナック
almighty,オールマイティー
almond,アーモンド
almost,ほとんど
alms,施し物
aloe,アロエ
aloft,アロフト
aloha,アロハ
alone,唯一の
along,に沿って
alongside,並んで
aloof,よそよそしい　
alot,たくさん
aloud,声を出して
alpaca,アルパカ
alpha,アルファ
alphabet,アルファベット
alphabetic,アルファベット順の
alphabetical,アルファベット順の
alphabetically,アルファベット順に
alphanumeric,英数字
alpine,高山
Alps,アルプス山脈
already,すでに
alright,大丈夫
alrighty,よっしゃ
Alsace,アルザス
also,もまた
alt,アルト(の)
Altair,アルタイル
altar,祭壇
altarpiece,祭壇画
alter,変更する
alteration,変更
altercation,口論
altered,変更された
alternate,別の
alternately,交互に
alternation,交代
alternative,代替案
alternatively,あるいは
alternator,オルタネータ
althea,ムクゲ
although,しかし
altitude,高度
Altman,アルトマン
alto,アルト
altogether,全体で
altruism,利他主義
altruist,利他主義者
altruistic,利他
alum,ミョウバン
aluminium,アルミニウム
aluminum,アルミニウム
alumna,女子卒業生
alumni,男子卒業生
alveolar,歯槽
alveolus,歯槽
always,常に
ALY,ALY
Alzheimer,アルツハイマー病
am,am
Amadeus,アマデウス
amalgam,アマルガム
amalgamate,融合する
amalgamation,アマルガム化
Amanda,アマンダ
amass,蓄える
amateur,アマチュア
amateurish,アマチュアっぽい　
amaze,びっくりさせる
amazed,びっくりした
amazement,驚き
amazing,素晴らしい
amazingly,驚くほどに
Amazon,アマゾン
ambassador,大使
ambassadorial,大使の
amber,アンバー
ambiance,雰囲気
ambidexterity,両手利き
ambidextrous,両手利きの
ambience,雰囲気
ambient,周囲の
ambiguity,曖昧さ
ambiguous,曖昧な
Ambion,Ambion社
ambit,範囲
ambition,野望
ambitious,野心的な
ambivalence,愛憎併存
ambivalent,曖昧
amble,アンブル
Ambrose,アンブローズ
ambulance,救急車
ambulatory,歩行可能な
ambush,待ち伏せ
AMD,AMD
ameliorate,改善する
amelioration,改善
amen,アーメン
amenable,従順な
amend,修正する
amendable,修正可能な
amendment,改正
amends,償い
amenity,アメニティ
America,アメリカ
American,アメリカの
Americana,アメリカーナ
Americanism,アメリカニズム
Americanize,アメリカナイズ
Amerindian,アメリカ?インディアン
amethyst,アメジスト
amgen,アムジェン
ami,友 
amiable,愛想の良い　
amiably,愛想よく
amicable,友好的な
amid,の中で
amidst,真ん中に
amino,アミノ基
aminotransferase,アミノトランスフェラーゼ
amir,アミール
Amish,アマン派
amiss,間違って
Amistad,アミスタッド事件
amity,友好
Amman,アンマン
ammo,弾薬
ammonia,アンモニア
ammonium,アンモニウム
ammunition,弾薬
amnesia,健忘
amnesiac,記憶喪失
amnesty,恩赦
amniotic,羊膜の
amodiaquine,アモジアキン
amoeba,アメーバ
amok,逆上して
among,の間で
amongst,の間で
amonte,上流に
amoral,不道徳な
Amorim,アモリン
amorous,好色な
amorphous,アモルファス
amortization,償却
amortize,償却する
amount,量
amour,恋愛
amp,アンプ
ampersand,アンパサンド
amphetamine,アンフェタミン
amphibian,両生類
amphibious,水陸両用
amphitheater,円形競??技場
amphitheatre,円形競??技場
ample,十分な
amplicon,単位複製配列
amplification,増幅
amplified,増幅した
amplifier,アンプ
amplify,増幅する
amplitude,振幅
amply,十分に
amputate,切断する
amputated,切断
amputation,切断
amputee,切断手術を受けた人
Amsterdam,アムステルダム
Amsterdammer,Amsterdammer
Amtrak,アムトラック
amulet,お守り
amus,愛
amuse,アミューズ
amused,面白そうな
amusement,アミューズメント
amusing,面白い　
amusingly,面白おかしく
Amway,アムウェイ
Amy,エイミー
Amygdala,扁桃体
amyloid,アミロイド
an,ひとつの
ana,逸話集
Anabaena,アナベナ属
anabolic,アナボリック
anachronism,時代錯誤
anachronistic,時代錯誤の
anaconda,アナコンダ
anaerobic,嫌気性の
anaesthesia,麻酔
anaesthetic,麻酔薬
anagram,アナグラム
Anaheim,アナハイム
anal,アナル
analgesia,鎮痛
analgesic,鎮痛剤
analog,アナログ
analogous,類似した
analogue,アナログ
analogy,類推
analyse,分析する
analysed,分析
analysis,解析
analyst,アナリスト
analyte,検体
analytic,分析的な
analytical,分析
analytically,分析的に
analyze,分析する
analyzer,アナライザ
analyzing,解析
anaphase,後期
anaphylactic,アナフィラキシーの
anaphylaxis,アナフィラキシー
anaplerotic,アナプレロティック
anarchic,無政府
anarchist,アナキスト
anarchy,アナーキー
anathema,破門
Anatolia,アナトリア
anatomic,解剖の
anatomical,解剖学の
anatomically,解剖学的に
anatomy,解剖学
ancestor,祖先
ancestral,先祖の
ancestry,祖先
anchor,アンカー
Anchorage,アンカレッジ
anchorman,ニュースキャスター
anchovy,アンチョビ
ancient,古代
ancients,古代人
ancillary,補助的な
and,と
Andersen,アンデルセン
Anderson,アンダーソン
Andorra,アンドラ
Andover,アンドーバー
Andre,アンドレ
Andrea,アンドリア
Andrew,アンドルー
androgen,アンドロゲン
androgynous,中性的な
android,アンドロイド
Andromeda,アンドロメダ
Andy,アンディー
anecdotal,逸話的な
anecdote,逸話
anemia,貧血
anemic,貧血の
anemone,アネモネ
anesthesia,麻酔
anesthesiologist,麻酔専門医
anesthetic,麻酔薬
anesthetize,麻酔する
anesthetized,麻酔
aneuploidy,異数性
aneurysm,動脈瘤
anew,新たに
angel,天使
Angela,アンジェラ
Angeles,ロサンゼルス
angelfish,エンゼルフィッシュ
angelic,天使のような
angelica,アンジェリカ
angelus,お告げの祈り
anger,怒り
angina,狭心症
angiogenesis,血管形成
angiogenic,血管新生
angiography,血管造影
angioplasty,血管形成術
angiosperm,被子植物
angle,角度
angled,角度付き
angler,釣り人
anglican,聖公会の
anglicized,英国化
Anglo,アングロ
Anglophone,英語を話す
Angola,アンゴラ共和国
Angora,アンゴラ
angrily,怒って
angry,怒って
angst,不安
angstrom,オングストローム
angsty,angsty
anguish,苦悩
anguished,苦悩に満ちた
angular,角度の
Angus,アンガス
anhydrous,無水
anima,アニマ
animal,動物
animate,アニメーション
animated,アニメの
animation,アニメーション
animator,アニメーター
animatronic,アニマトロニクス
anime,アニメ
animosity,敵意
animus,アニムス
anion,アニオン
anise,アニス
aniseed,アニシード
Anita,アニタ
Ankara,アンカラ
ankle,かかと
anklet,アンクレット
anlage,原基
Ann,アン
Anna,アンナ
annals,年代記
Annan,アナン
Annapolis,アナポリス
Annapurna,アンナプルナ山
Anne,アン
anneal,焼きなまし
annealed,アニール
annex,別館
annexation,併合
annexed,付属
Annie,アニー
annihilate,全滅させる
annihilation,消滅
anniversary,記念日
annotate,注釈を付ける
annotated,注釈付きの
annotation,注釈
announce,アナウンス
announcement,発表
announcer,アナウンサー
annoy,困らせる
annoyance,迷惑
annoying,迷惑な
annoyingly,うるさく
annual,年次の
annualize,年率に換算する 
annually,毎年
annuity,年金
annul,取り消す
annulment,取り消し
annulus,アニュラス
annunciation,受胎告知
anodyne,鎮痛剤
anoint,聖油を塗る
anointed,(聖油を)塗られた
anomalous,変則的な
anomaly,異常
anon,アノン
anonymity,匿名
anonymous,匿名の
anonymously,匿名で
anopheles,ハマダラカ
anorexia,食欲不振
anorexic,拒食症の
another,別の
ANOVA,ANOVA
answer,答え
answerable,責任がある
answering,応答
ant,蟻
antacid,制酸剤
antagonism,拮抗作用
antagonist,アンタゴニスト
antagonistic,対立する
antagonize,拮抗
Antarctic,南極
Antarctica,南極大陸
ante,アンティ
anteater,アリクイ
antebellum,南北戦争前の
antecedent,先行詞
antechamber,副室
antediluvian,時代遅れの
antelope,アンテロープ
antenna,アンテナ
antennal,触角の
anterior,前方の
anteriorly,前方に
anthem,賛美歌
anther,葯
anthill,あり塚
anthology,アンソロジー
Anthony,アンソニー
anthracis,炭疽菌
anthrax,炭疽菌
anthropological,人類学的な
anthropologist,人類学者
anthropology,人類学
anthropometric,人体計測
anthropomorphic,擬人化された
anti,反対
antibacterial,抗菌
antibiotic,抗生物質
antibody,抗体
antic,首をかしげたくなるような
anticancer,抗がん
antichrist,反キリスト
anticipate,予想する
anticipation,期待
anticipatory,予期しての
anticlimax,竜頭蛇尾
anticonvulsant,抗けいれん薬
antics,ふざけた態度
antidepressant,抗うつ剤
antidote,解毒剤
antifreeze,不凍液
antifungal,抗真菌剤
antigen,抗原
antigenic,抗原性の
Antigua,アンティグア
antihistamine,抗ヒスタミン剤
antihypertensive,降圧剤
antilock,アンチロック
antimalarial,抗マラリア薬
antimatter,反物質
antimicrobial,抗菌剤
antimony,アンチモン
antinuclear,反原子力主義
antioxidant,酸化防止剤
antipathy,反感
antipodean,対蹠地の
antipsychotic,抗精神病薬
antiquarian,古物収集家
antiquated,時代遅れの
antique,アンティーク
antiquity,古代
antiretroviral,抗レトロウイルス薬
antisense,アンチセンスの
antiseptic,防腐剤
antisera,抗血清
antiserum,抗血清
antisocial,社交ぎらいの
antiterrorism,反テロ
antithesis,アンチテーゼ
antithetical,正反対の
antitrust,独占禁止
antitumor,抗腫瘍
antiviral,抗ウイルス薬
antiwar,反戦の
antler,枝角
Antoinette,アントワネット
Antonio,アントニオ
antonym,反意語
antral,腔の
antsy,イライラ
anus,肛門
anvil,金床(かなとこ)
anxiety,不安
anxious,心配して
anxiously,心配そうに
any,いくつかの
Anya,アーニャ
anybody,誰でも
anyhow,とにかく
anymore,もはや
anyone,誰でも
anyplace,どこでも
anything,何か
anytime,いつでも
anyway,とにかく
anywhere,どこでも
AO,AO
AOL,AOL
aorta,大動脈
aortic,大動脈の
AP,AP
apace,たちまち
Apache,アパッチ
APAF,APAF
apart,離れて
Apartheid,アパルトヘイト
apartment,アパート
apathetic,無関心の
apathy,無関心
APC,APC
ape,類人猿 
aperitif,食前酒
aperture,開口部
apex,頂点
aphasia,失語症
aphid,アブラムシ
aphorism,格言
aphrodisiac,媚薬
Aphrodite,アフロディーテ
apical,頂点の
apiece,各個に
aplenty,豊富
aplomb,冷静
APO,APO
apocalypse,黙示録
apocalyptic,終末論的な
apocrypha,外典
apocryphal,作り話の
apogee,遠地点
apolitical,政治に無関心な
Apollo,アポロ
apologetic,弁明
apologetically,申し訳なさそう
apologise,謝る
apologist,擁護者
apologize,謝る
apology,謝罪
apoplectic,脳卒中の
apoplexy,脳卒中
apoptosis,アポトーシス
apoptotic,アポトーシスの
apostasy,背教
apostate,背教者
apostle,使徒
apostolic,ローマ教皇の
apostrophe,アポストロフィ
apothecary,薬屋
apotheosis,神格化
App,アプリ
Appalachian,アパラチア山脈
appall,ぎょっとさせる
appalling,ぞっとするような
apparatchik,党官僚
apparatus,装置
apparel,アパレル
apparent,明らかな
apparently,明らかに
apparition,幻影
appeal,アピール
appear,現れる
appearance,外観
appearing,現れる
appease,なだめる
appeasement,宥和
appellate,上訴の
appellation,名称
append,アペンド
appendage,付属物
appendicitis,虫垂炎
appendix,付録
appetite,食欲
appetizer,前菜
appetizing,食欲をそそる
applaud,拍手を送る
applause,拍手
apple,リンゴ
applesauce,でたらめ
appliance,アプライアンス
applicability,適用性
applicable,適用される
applicant,申請者
application,アプリケーション
applicator,塗布器
applied,適用された
applique,アップリケ
apply,申し込む
appoint,任命する
appointee,被任命者
appointment,任命
apportion,分配する
apportionment,分担
apposite,しっくり来る
apposition,同格
appositive,同格語
appraisal,評価
appraise,評価する
appraiser,鑑定士
appreciable,かなりの
appreciably,かなり
appreciate,感謝する
appreciation,感謝
appreciative,鑑賞的な
apprehend,逮捕する
apprehended,逮捕
apprehension,不安
apprehensive,不安
apprentice,見習い
apprenticeship,見習い
apprise,知らせる
approach,アプローチ
approachable,親しみやすい　
approbation,賛同
appropriate,適切な
appropriately,適切に
appropriateness,妥当性
appropriation,歳出予算
approval,承認
approve,承認する
approved,承認された
approvingly,満足げに
approx,約
approximate,近似
approximated,近似
approximately,約
approximation,近似??値
Apr,4月
apricot,アプリコット
April,4月
apron,エプロン
apse,後陣
apt,適切な
aptitude,適性
aptly,適切に
aq,AQ
AQP,アレキパ
aqua,アクア
aquamarine,アクアマリン
aquaporin,アクアポリン
aquarium,水族館
Aquarius,水瓶座
aquatic,水上
aqueduct,水路
aqueous,水性
aquifer,帯水層
AR,アーカンサス州
Arab,アラブ
arabesque,アラベスク
Arabia,アラビア
Arabian,アラビアの
Arabic,アラビア語
Arabidopsis,シロイヌナズナ
arable,耕地
arachnid,クモ形類の
Arafat,アラファト
Aragon,アラゴン
Aramaic,アラム語
arbiter,アービタ
arbitrage,裁定取引
arbitrarily,任意に
arbitrary,任意
arbitrate,仲裁する
arbitration,仲裁
arbitrator,仲裁人
arbor,アーバー
arboreal,樹木の
arboretum,樹木園
Arby,Arby
arc,アーク
arcade,アーケード
arcaded,アーケード
arcane,不可解な
arch,アーチ
archaea,古細菌
archaeal,古細菌の
archaebacterium,古細菌
archaeological,考古学的な
archaeologist,考古学者
archaeology,考古学
archaeon,古細菌
archaic,古風な
Archangel,大天使
archbishop,大司教
Archdiocese,大司教区
arched,アーチ形の
archenemy,大敵
archeological,考古学の
archeology,考古学
archer,射手
archery,アーチェリー
archetypal,典型的な
archetype,原型
Archibald,アーチボルド
Archie,アーチー
archipelago,列島
architect,建築家
architectural,建築の
architecturally,アーキテクチャ
architecture,アーキテクチャ
archival,アーカイブ
archive,アーカイブ
archived,アーカイブ
archivist,公文書保管人
archly,いたずらっぽく
