genitive,属格
genius,天才
Genoa,ジェノア
genocidal,大量虐殺の
genocide,ジェノサイド
Genoese,ジェノバの
genome,ゲノム
genomic,ゲノムの
genotype,遺伝子型
genotyped,遺伝子型を決定
genotypic,遺伝子型
genotyping,遺伝子型決定
genre,ジャンル
gent,紳士
genteel,上品な
gentian,リンドウ
gentile,ジェンティーレ
gentility,上品さ
gentle,穏やかな
gentleman,紳士
gentleness,優しさ
gentler,穏やか
gently,優しく
gentry,ジェントリー
genuflect,叩頭する
genuine,純正
genuinely,心から
Genuity,Genuity
genus,属
geocentric,天動説
geographic,ジオグラフィック
geographical,地理的な
geographically,地理的に
geography,地理
geologic,地質学的な
Geological,地質学的な
geologist,地質学者
geology,地質
geometric,幾何学的な
geometrical,幾何学的な
geometry,幾何学
geopolitical,地政学的
geopolitics,地政学
George,ジョージ
Georgetown,ジョージタウン
Georgia,Georgia
Georgian,ジョージアン
Gerald,ジェラルド
geranium,ゼラニウム
gerbil,スナネズミ
geriatric,高齢者
geriatrics,老年医学
germ,病原菌
German,ドイツ語
germane,ゲルマン
Germanic,ゲルマン語の
Germany,ドイツ
germinate,発芽する
germination,発芽
germline,生殖細胞系列
Gershwin,ガーシュイン
gerund,動名詞
gestation,妊娠
gestational,妊娠の
gesticulate,身振りで話す
gesticulation,身ぶり
gestural,身ぶりによる
gesture,ジェスチャー
get,もらう
getaway,逃げる
getting,取得
Gettysburg,ゲティスバーグ
geyser,間欠泉
GFP,GFP
GH,GH
Ghana,ガーナ
ghastly,恐ろしい　
ghat,ガート
ghee,ギー
ghetto,ゲットー
ghost,幽霊
ghostly,幽霊のような
ghostwriter,ゴーストライター
ghoulish,残忍な
ghrelin,グレリン
ghz,ギガヘルツ
giant,巨人
gibber,わけのわからないことをしゃべる
gibberish,たわ言
gibbon,テナガザル
GIBCO,GIBCO
gibe,あざける
Gibraltar,ジブラルタル
Gibson,ギブソン
giddiness,眩暈
giddy,めまいがする
gift,贈り物
gifted,才能
Giftee,Giftee
gig,ギグ
gigabyte,ギガバイト
gigantic,巨大な
giggle,クスクス笑う
giggled,くすくす
giggly,クスクス笑う
gigolo,ジゴロ
Gilbert,ギルバート
gild,ギルド
gilded,金色の
Giles,ジャイルズ
gill,えら
Gillette,ジレット
gilt,金箔
gimlet,ギムレット
gimmick,ギミック
gin,ジン
ginger,ジンジャー
gingerbread,ジンジャーブレッド
gingerly,恐る恐る
gingersnap,gingersnap
gingham,ギンガム
gingival,歯肉の
gingivitis,歯肉炎
Gingrich,ギングリッチ
ginkgo,イチョウ
ginseng,人参
Giotto,ジョット
giraffe,キリン
gird,身構える
girder,桁
girdle,ガードル
girl,少女
girlfriend,ガールフレンド
girlie,女の子らしい　
girlish,ガーリッシュ
girly,女の子らしい　
giro,郵便振替
girth,胴回り
gist,要旨
git,gitの
Giuliani,ジュリアーニ
give,与える
giveaway,与える
given,与えられた
giver,寄贈者
giving,与え
glace,グラッセ
glacial,冷たい　
glacier,氷河
glad,嬉しい　
glade,グレード
gladiator,剣闘士
gladly,喜んで
glam,グラマーな
glamor,グラマー
glamorize,美化する
glamorous,グラマラス
glamour,グラマー
glance,一目
gland,腺
glandular,腺の
glare,グレア
glaring,明白な
Glasgow,グラスゴー
glasnost,グラスノスチ
glass,ガラス
glasshouse,温室
glassware,ガラス製品
glassy,ガラス状の
Glaswegian,グラスゴー市民
glaucoma,緑内障
glaucomatous,緑内障の
glaze,釉薬
glazed,生気のない
gleam,キラリと光る
glean,探り出す
glee,グリー
gleeful,大喜びの
gleefully,陽気に
Gleevec,グリーベック
glen,グレン
Glendale,グレンデール
Glenn,グレン
glib,軽薄な
glibly,glibly
glibness,glibness
glide,グライド
glider,グライダー
glimmer,グリマー
glimpse,垣間見る
glimpsed,垣間見る
glint,グリント
glioblastoma,グリア芽腫
glioma,神経膠腫
glisten,輝く
glitch,グリッチ
glitter,グリッター
glittery,キラキラ光る
glitz,派手さ
glitzy,派手な
GLN,GLN
gloaming,gloaming
gloat,ほくそ笑む
glob,小滴
global,グローバル
globalism,グローバリズム
globalization,グローバル化
globally,グローバルに
globe,グローブ
globular,球形の
globule,小球
globulin,グロブリン
glomerular,糸球体の
glomerulus,糸球体
gloom,暗がり
gloomy,憂鬱な
Gloria,グロリア
glorification,賛美
glorified,見せ掛けの
glorify,美化する
glorious,輝かしい　
gloriously,見事
glory,栄光
gloss,光沢
glossary,用語集
glossed,つやのある
glossy,光沢のある
glove,グローブ
glover,グローバー
glow,グロー
glower,グラウア
glowing,輝く
Glu,GLU
glucocorticoid,グルココルチコイド
gluconeogenesis,糖新生
glucose,グルコース
glue,のり
glum,陰気
glumly,むっつり
glut,供給過剰
glutamate,グルタミン酸塩
glutamic,グルタミン酸
glutamine,グルタミン
glutaraldehyde,グルタルアルデヒド
glutathione,グルタチオン
gluten,グルテン
glutinous,粘着質の
glutton,食いしん坊
gluttony,大食い
glycemic,血糖
glycerol,グリセロール
glycine,グリシン
glycogen,グリコーゲン
glycol,グリコール
glycolysis,解糖
glycolytic,糖分解
glycopeptide,グリコペプチド
glycoprotein,糖タンパク質
glycosaminoglycan,グリコサミノグリカン
glycosylation,グリコシル化
GM,GM
gnarled,節くれだった
gnash,歯ぎしり
gnat,ブヨ
gnaw,かじる
gnawing,かじる
gnome,ノーム
GNP,国民総生産
gnu,ヌー
go,行く
Goa,ゴア州
goad,突き棒
goal,ゴール
goalie,ゴールキーパー
goalkeeper,ゴールキーパー
goalpost,ゴールポスト
goat,ヤギ
goatee,ヤギひげ
gob,ゴブ
gobble,ガツガツ食べる
gobbledygook,無意味な言葉
goblet,ゴブレット
goblin,ゴブリン
god,神
goddam,goddam
goddamn,いまいましい　
goddess,女神
godfather,ゴッドファーザー
Godiva,ゴディバ
godless,神を信じない
godlike,神のような
godly,信心深い　
godmother,ゴッドマザー
godsend,天の恵み
godson,ゴッドソン
Godzilla,ゴジラ
goer,行く人
Goethe,ゲーテ
goggles,ゴーグル
Gogh,ゴッホ
going,行くこと
goings,往来
gold,ゴールド
golden,ゴールデン
goldfish,金魚
Goldman,ゴールドマン
goldmember,goldmember
goldmine,金山
goldsmith,金細工職人
golf,ゴルフ
golfer,ゴルファー
golfing,ゴルフをする
Golgotha,ゴルゴタ
Golgus,Golgus
goliath,ゴリアテ
golliwog,醜い人形
golly,へー
Gomera,ゴメラ島
Gomorrah,ゴモラ
gonadal,生殖腺の
gonadotrope,性腺刺激
gonadotropin,ゴナドトロピン
gondola,ゴンドラ
gondolier,ゴンドラの船頭
gone,いなくなった
goner,死に体
gong,どら(の音)
gonna,つもり
gonorrhea,淋病
Gonzalez,ゴンサレス
goo,グー
goober,あほ
good,いい
goodby,goodby
goodbye,さようなら
goodly,器量の良い　
Goodman,いい男
goodness,善
goods,商品
goodwill,のれん
goody,グッディ
gooey,べちゃべちゃ
goof,へま
goofball,間抜け
goofy,グーフィー
Google,グーグル
Googled,Googleで検索
Googling,グーグル
gook,芥
goon,ならず者
goop,ぶしつけな人
goose,ガチョウ
GOP,GOP
gopher,ゴーファー
Gorbachev,ゴルバチョフ
Gordon,ゴードン
Gore,ゴア
gorge,渓谷
gorgeous,ゴージャス
gorgeously,華やかに
gorilla,ゴリラ
gorse,ハリエニシダ
gory,血みどろの
gosh,えっ！
gosling,ゴスリング
gospel,ゴスペル
gossamer,クモの糸
gossip,ゴシップ
gotcha,分かった！
Goth,ゴート族
Gotham,ゴタム
Gothic,ゴシック
gotta,ゴッタ
gouache,ガッシュ
gouge,えぐる
gouging,暴利行為
gourd,ヒョウタン
gourmand,グルメ
gourmet,グルメ
gout,痛風
gov,政府関連機関
govern,支配する
governance,ガバナンス
governing,統治
government,政府
governmental,政府の
governor,知事
gown,ガウン
Goya,ゴヤ
GP,GP
GPC,GPC
gq,赤道ギニア
grab,グラブ
grabber,グラバー
grace,グレース
graced,飾った
graceful,優雅な
gracefully,優雅に
graceless,不作法な
gracious,優雅な
graciously,優雅に
grackle,クロムクドリモドキ
grad,卒業生
gradation,グラデーション
grade,グレード
graded,段階的な
grader,採点者
gradient,勾配
gradual,緩やかな
gradualism,漸進主義
gradually,徐々に
graduate,卒業
graduation,卒業
graffiti,落書き
graft,グラフト
Graham,グラハム
grail,聖杯
grain,穀物
grainy,粗い　
Gram,グラム
Gramm,グラム
grammar,文法
grammarian,文法学者
grammatical,文法的
grammatically,文法的に
Grammer,グラマー(人名)
Grammy,グラミー賞
gramophone,蓄音機
gramp,gramp
gran,おばあちゃん
Granada,グラナダ
granary,穀物倉
grand,壮大な
grandchild,孫
granddad,祖父
granddaddy,祖父
granddaughter,孫娘
grande,グランデ
grander,壮大な
grandest,壮大
grandeur,壮大さ
grandfather,祖父
grandiose,壮大な
grandkid,孫
grandly,雄大に
grandma,おばあちゃん
grandmother,祖母
grandpa,おじいちゃん
grandparent,祖父母
grandson,孫
grandstand,グランドスタンド
grange,農場
granisetron,グラニセトロン
granite,花崗岩
granma,グランマ
granny,おばあちゃん
grant,付与
granted,付与された
grantee,被譲与者
granular,粒状
granulation,造粒
granule,顆粒
granulocyte,顆粒球
granulosa,顆粒
grape,ブドウ
grapefruit,グレープフルーツ
grapevine,人づて
graph,グラフ
graphic,グラフィック
graphical,グラフィカル
graphically,グラフィカル
graphite,グラファイト
Graphpad,グラフパッド
grapple,取り組む
grasp,把握
grasped,把握
grass,草
grasshopper,グラスホッパー
grassland,草原
grassroot,グラスルーツ
grassy,草で覆われた
grate,火格子
grated,すりおろし
grateful,感謝する
gratefully,ありがたく
gratification,満足
gratify,満足させる
gratin,グラタン
gratitude,感謝の気持ち
gratuitous,根拠のない
gratuitously,根拠もなく
gratuity,チップ
grave,墓
gravel,砂利
gravely,厳かに
gravestone,墓石
graveyard,墓地
gravin,伯爵夫人
gravitas,真剣さ
gravitate,引き寄せられる
gravitation,重力
gravitational,重力の
gravity,重力
gravy,グレービー
gray,グレー
graze,放牧する
grazing,放牧
grease,グリース
greasepaint,ドーラン
greasy,グリースを塗った
great,素晴らしい
greater,大きい
greatest,最大
greatly,大いに
greatness,偉大さ
greave,greave
Greece,ギリシャ
greed,欲
greedy,貪欲
Greek,ギリシャ語
Greely,グリーリー
green,緑色
greenback,ドル
Greenberg,グリーンバーグ
greener,環境に優しい　
greenery,緑
greenhouse,温室
greenish,緑がかった
Greenland,グリーンランド
greenmarket,グリーンマーケット
Greenpeace,グリーンピース
Greenspan,グリーンスパン
Greenville,グリーンビル
Greenwich,グリニッチ
greenwood,グリーンウッド
greet,迎える
greeting,挨拶
Greg,グレッグ
gregarious,群生した
Gregory,グレゴリー
Gremlin,グレムリン
Grenada,グレナダ
grenade,手榴弾
grenadine,グレナディン
Gretel,グレーテル
grey,グレー
greyhound,グレイハウンド
grid,グリッド
gridlock,交通渋滞
grief,悲しみ
grievance,苦情
grieve,悲しむ
grievous,痛ましい　
Griffin,グリフィン
Griffith,グリフィス
grifter,grifter
grill,グリル
grille,自動車のグリル
grilled,焼き
grim,厳しい　
grimace,しかめっ面
grime,汚れ
grimly,顔を歪めて
Grimm,グリム
grimy,汚れた
grin,笑顔
grind,グラインド
grinder,グラインダー
grindstone,砥石
gringo,グリンゴ
grinned,ニッと笑った 
grip,グリップ
gripe,腹痛
gripping,グリップ
grisly,ぞっとするような
grist,グリスト
gristle,軟骨
grit,グリット
grits,粗びきの穀物
gritty,砂のような
grizzled,灰色の
grizzly,グリズリー
groan,うめき声
groaned,うめいた
groat,グロート
grocer,食料雑貨商
groceries,食料品
grocery,食料品
grog,グロッグ
groggy,グロッキー
groin,鼠径部
grok,理解する
groom,新郎
groomed,手入れ
groove,溝
groovy,グルービー
grope,手探り
gross,グロス
grossed,儲け
grossly,はなはだしく
grotesque,グロテスク
grotto,洞窟
grouch,不平を言う
grouchy,機嫌の悪い
ground,グラウンド
grounder,ゴロ
groundhog,グラウンドホッグ
groundless,根拠のない
groundling,groundling
grounds,敷地
groundskeeper,groundskeeper
groundswell,うねり
groundwater,地下水
groundwork,基礎
group,グループ
grouper,grouper
groupie,グルーピー
grouping,グループ分け
grouse,ライチョウ
grove,木立
grovel,ひれ伏す
grow,成長する
grower,栽培者
growl,うなり声
growly,声のような
grown,成長した
growth,成長
Grozny,グロズヌイ
grub,グラブ
grubby,汚い　
grudge,恨み
grudging,嫉視
grudgingly,しぶしぶ
gruel,粥
grueling,厳しい　
gruesome,陰惨な
gruff,荒々しい　
grumble,不平を言う
grumman,グラマン
grump,不機嫌
grumpy,気難しい　
Grunge,グランジ
grungy,汚れた
grunt,イサキ
GSM,GSM
GT,グアテマラ
GTO,GTO
GTP,GTP
GTPase,GTPase 
guacamole,グアカモーレ
Guadalupe,グアダルペ
Guadeloupe,グアドループ島
Guam,グアム
Guangzhou,広州
guanine,グアニン
guano,グアノ
Guantanamo,グアンタナモ
guarantee,保証
guarantor,保証人
guaranty,保証
guard,ガード
guardian,保護者
guardrail,ガードレール
guardsman,衛兵
Guatemala,グアテマラ
Guatemalan,グアテマラの
guava,グアバ
gubernatorial,知事の
guerilla,ゲリラ
guerrilla,ゲリラ
guess,推測
guesstimate,当て推量
guesswork,当て推量
guest,ゲスト
guesthouse,ゲストハウス
Guevara,ゲバラ
guff,おなら
guffaw,ばか笑い
guidance,ガイダンス
guide,ガイド
guidebook,ガイドブック
guided,ガイド付きの
guideline,ガイドライン
guidepost,道標
guild,ギルド
guilder,ギルダー
guile,狡猾さ
guileless,あどけない　
Guilin,桂林
guillotine,ギロチン
guilt,罪
guiltily,guiltily
guiltless,潔白な
guilty,罪を犯した
Guinea,ギニア
Guinness,ギネス
guise,装い
guitar,ギター
guitarist,ギタリスト
gulag,強制収容所
gulch,渓谷
gulf,湾
gull,カモメ
gullibility,天真爛漫
gullible,だまされやすい　
gully,ガリ
gulp,ゴクゴク
gum,ガム
gumbo,ガンボ
gummy,粘着性の
gumption,進取の気概
gun,銃
gunboat,砲艦
gunfight,銃撃戦
gunfire,砲火
gunman,ガンマン
Gunn,ガン
gunner,砲手
gunnery,砲術
gunpoint,銃口
gunpowder,火薬
gunship,武装ヘリコプター
gunshot,銃声
gunwale,ガンネル
Gupta,グプタ
gurgle,ガーグル
gurney,ガーニー
Guru,教祖
gurus,教祖
GUS,GUS
gush,噴出
gushed,噴出
gushy,感傷的な
gust,突風
gustatory,味覚の
gusto,おいしさ
gusty,激しい　
gut,腸
Gutenberg,グーテンベルク
gutsy,勇敢な
gutted,内臓を取り出した
gutter,樋
guttural,喉音
guy,男
Guyana,ガイアナ
guzzle,がつがつ食う
GW,GW
gym,ジム
gymnasium,体育館
gymnast,体操選手
gymnastic,体操の
gymnastics,体操
gynecologist,婦人科医
gynecology,婦人科
gyp,GYP
gypsum,石こう
gypsy,ジプシー
gyrate,旋回する
gyration,旋回
gyre,渦
gyro,ジャイロ
